,counter(mins),Dos,scan44,scan11,nerisbotnet,blacklist,anomaly-udpscan,anomaly-sshscan,anomaly-spam
2016-05-02 00:00:00,64153,0,0,0,0,1,0,0,0
2016-05-02 00:01:00,64154,0,0,0,0,1,0,0,0
2016-05-02 00:02:00,64155,0,0,0,0,1,0,0,0
2016-05-02 00:03:00,64156,0,0,0,0,1,0,0,0
2016-05-02 00:04:00,64157,0,0,0,0,1,0,0,0
2016-05-02 00:05:00,64158,0,0,0,0,1,0,0,0
2016-05-02 00:06:00,64159,0,0,0,0,1,0,0,0
2016-05-02 00:07:00,64160,0,0,0,0,1,0,0,0
2016-05-02 00:08:00,64161,0,0,0,0,1,0,0,0
2016-05-02 00:09:00,64162,0,0,0,0,1,0,0,0
2016-05-02 00:10:00,64163,0,0,0,0,1,0,0,0
2016-05-02 00:11:00,64164,0,0,0,0,1,0,0,0
2016-05-02 00:12:00,64165,0,0,0,0,1,0,0,0
2016-05-02 00:13:00,64166,0,0,0,0,1,0,0,0
2016-05-02 00:14:00,64167,0,0,0,0,1,0,0,0
2016-05-02 00:15:00,64168,0,0,0,0,1,0,0,0
2016-05-02 00:16:00,64169,0,0,0,0,1,0,0,0
2016-05-02 00:17:00,64170,0,0,0,0,1,0,0,0
2016-05-02 00:18:00,64171,0,0,0,0,1,0,0,0
2016-05-02 00:19:00,64172,0,0,0,0,1,0,0,0
2016-05-02 00:20:00,64173,0,0,0,0,1,0,0,0
2016-05-02 00:21:00,64174,0,0,0,0,1,0,0,0
2016-05-02 00:22:00,64175,0,0,0,0,1,0,0,0
2016-05-02 00:23:00,64176,0,0,0,0,1,0,0,0
2016-05-02 00:24:00,64177,0,0,0,0,1,0,0,0
2016-05-02 00:25:00,64178,0,0,0,0,1,0,0,0
2016-05-02 00:26:00,64179,0,0,0,0,1,0,0,0
2016-05-02 00:27:00,64180,0,0,0,0,1,0,0,0
2016-05-02 00:28:00,64181,0,0,0,0,1,0,0,0
2016-05-02 00:29:00,64182,0,0,0,0,1,0,0,0
2016-05-02 00:30:00,64183,0,0,0,0,1,0,0,0
2016-05-02 00:31:00,64184,0,0,0,0,1,0,0,0
2016-05-02 00:32:00,64185,0,0,0,0,1,0,0,0
2016-05-02 00:33:00,64186,0,0,0,0,1,0,0,0
2016-05-02 00:34:00,64187,0,0,0,0,1,0,0,0
2016-05-02 00:35:00,64188,0,0,0,0,1,0,0,0
2016-05-02 00:36:00,64189,0,0,0,0,1,0,0,0
2016-05-02 00:37:00,64190,0,0,0,0,1,0,0,0
2016-05-02 00:38:00,64191,0,0,0,0,1,0,0,0
2016-05-02 00:39:00,64192,0,0,0,0,1,0,0,0
2016-05-02 00:40:00,64193,0,0,0,0,1,0,0,0
2016-05-02 00:41:00,64194,0,0,0,0,1,0,0,0
2016-05-02 00:42:00,64195,0,0,0,0,1,0,0,0
2016-05-02 00:43:00,64196,0,0,0,0,1,0,0,0
2016-05-02 00:44:00,64197,0,0,0,0,1,0,0,0
2016-05-02 00:45:00,64198,0,0,0,0,1,0,0,0
2016-05-02 00:46:00,64199,0,0,0,0,1,0,0,0
2016-05-02 00:47:00,64200,0,0,0,0,1,0,0,0
2016-05-02 00:48:00,64201,0,0,0,0,1,0,0,0
2016-05-02 00:49:00,64202,0,0,0,0,1,0,0,0
2016-05-02 00:50:00,64203,0,0,0,0,1,0,0,0
2016-05-02 00:51:00,64204,0,0,0,0,1,0,0,0
2016-05-02 00:52:00,64205,0,0,0,0,1,0,0,0
2016-05-02 00:53:00,64206,0,0,0,0,1,0,0,0
2016-05-02 00:54:00,64207,0,0,0,0,1,0,0,0
2016-05-02 00:55:00,64208,0,0,0,0,1,0,0,0
2016-05-02 00:56:00,64209,0,0,0,0,1,0,0,0
2016-05-02 00:57:00,64210,0,0,0,0,1,0,0,0
2016-05-02 00:58:00,64211,0,0,0,0,1,0,0,0
2016-05-02 00:59:00,64212,0,0,0,0,1,0,0,0
2016-05-02 01:00:00,64213,0,0,0,0,1,0,0,0
2016-05-02 01:01:00,64214,0,0,0,0,1,0,0,0
2016-05-02 01:02:00,64215,0,0,0,0,1,0,0,0
2016-05-02 01:03:00,64216,0,0,0,0,1,0,0,0
2016-05-02 01:04:00,64217,0,0,0,0,1,0,0,0
2016-05-02 01:05:00,64218,0,0,0,0,1,0,0,0
2016-05-02 01:06:00,64219,0,0,0,0,1,0,0,0
2016-05-02 01:07:00,64220,0,0,0,0,1,0,0,0
2016-05-02 01:08:00,64221,0,0,0,0,1,0,0,0
2016-05-02 01:09:00,64222,0,0,0,0,1,0,0,0
2016-05-02 01:10:00,64223,0,0,0,0,1,0,0,0
2016-05-02 01:11:00,64224,0,0,0,0,1,0,0,0
2016-05-02 01:12:00,64225,0,0,0,0,1,0,0,0
2016-05-02 01:13:00,64226,0,0,0,0,1,0,0,0
2016-05-02 01:14:00,64227,0,0,0,0,1,0,0,0
2016-05-02 01:15:00,64228,0,0,0,0,1,0,0,0
2016-05-02 01:16:00,64229,0,0,0,0,1,0,0,0
2016-05-02 01:17:00,64230,0,0,0,0,1,0,0,0
2016-05-02 01:18:00,64231,0,0,0,0,1,0,0,0
2016-05-02 01:19:00,64232,0,0,0,0,1,0,0,0
2016-05-02 01:20:00,64233,0,0,0,0,1,0,0,0
2016-05-02 01:21:00,64234,0,0,0,0,1,0,0,0
2016-05-02 01:22:00,64235,0,0,0,0,1,0,0,0
2016-05-02 01:23:00,64236,0,0,0,0,1,0,0,0
2016-05-02 01:24:00,64237,0,0,0,0,1,0,0,0
2016-05-02 01:25:00,64238,0,0,0,0,1,0,0,0
2016-05-02 01:26:00,64239,0,0,0,0,1,0,0,0
2016-05-02 01:27:00,64240,0,0,0,0,1,0,0,0
2016-05-02 01:28:00,64241,0,0,0,0,1,0,0,0
2016-05-02 01:29:00,64242,0,0,0,0,1,0,0,0
2016-05-02 01:30:00,64243,0,0,0,0,1,0,0,0
2016-05-02 01:31:00,64244,0,0,0,0,1,0,0,0
2016-05-02 01:32:00,64245,0,0,0,0,1,0,0,0
2016-05-02 01:33:00,64246,0,0,0,0,1,0,0,0
2016-05-02 01:34:00,64247,0,0,0,0,1,0,0,0
2016-05-02 01:35:00,64248,0,0,0,0,1,0,0,0
2016-05-02 01:36:00,64249,0,0,0,0,1,0,0,0
2016-05-02 01:37:00,64250,0,0,0,0,1,0,0,0
2016-05-02 01:38:00,64251,0,0,0,0,1,0,0,0
2016-05-02 01:39:00,64252,0,0,0,0,1,0,0,0
2016-05-02 01:40:00,64253,0,0,0,0,1,0,0,0
2016-05-02 01:41:00,64254,0,0,0,0,1,0,0,0
2016-05-02 01:42:00,64255,0,0,0,0,1,0,0,0
2016-05-02 01:43:00,64256,0,0,0,0,1,0,0,0
2016-05-02 01:44:00,64257,0,0,0,0,1,0,0,0
2016-05-02 01:45:00,64258,0,0,0,0,1,0,0,0
2016-05-02 01:46:00,64259,0,0,0,0,1,0,0,0
2016-05-02 01:47:00,64260,0,0,0,0,1,0,0,0
2016-05-02 01:48:00,64261,0,0,0,0,1,0,0,0
2016-05-02 01:49:00,64262,0,0,0,0,1,0,0,0
2016-05-02 01:50:00,64263,0,0,0,0,1,0,0,0
2016-05-02 01:51:00,64264,0,0,0,0,1,0,0,0
2016-05-02 01:52:00,64265,0,0,0,0,1,0,0,0
2016-05-02 01:53:00,64266,0,0,0,0,1,0,0,0
2016-05-02 01:54:00,64267,0,0,0,0,1,0,0,0
2016-05-02 01:55:00,64268,0,0,0,0,1,0,0,0
2016-05-02 01:56:00,64269,0,0,0,0,1,0,0,0
2016-05-02 01:57:00,64270,0,0,0,0,1,0,0,0
2016-05-02 01:58:00,64271,0,0,0,0,1,0,0,0
2016-05-02 01:59:00,64272,0,0,0,0,1,0,0,0
2016-05-02 02:00:00,64273,0,0,0,0,1,0,0,0
2016-05-02 02:01:00,64274,0,0,0,0,1,0,0,0
2016-05-02 02:02:00,64275,0,0,0,0,1,0,0,0
2016-05-02 02:03:00,64276,0,0,0,0,1,0,0,0
2016-05-02 02:04:00,64277,0,0,0,0,1,0,0,0
2016-05-02 02:05:00,64278,0,0,0,0,1,0,0,0
2016-05-02 02:06:00,64279,0,0,0,0,1,0,0,0
2016-05-02 02:07:00,64280,0,0,0,0,1,0,0,0
2016-05-02 02:08:00,64281,0,0,0,0,1,0,0,0
2016-05-02 02:09:00,64282,0,0,0,0,1,0,0,0
2016-05-02 02:10:00,64283,0,0,0,0,1,0,0,0
2016-05-02 02:11:00,64284,0,0,0,0,1,0,0,0
2016-05-02 02:12:00,64285,0,0,0,0,1,0,0,0
2016-05-02 02:13:00,64286,0,0,0,0,1,0,0,0
2016-05-02 02:14:00,64287,0,0,0,0,1,0,0,0
2016-05-02 02:15:00,64288,0,0,0,0,1,0,0,0
2016-05-02 02:16:00,64289,0,0,0,0,1,0,0,0
2016-05-02 02:17:00,64290,0,0,0,0,1,0,0,0
2016-05-02 02:18:00,64291,0,0,0,0,1,0,0,0
